X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y1,Y2,Y3,Y4,Y5
1940,0,77,906,5,924.1,868.3,763.9,649.1,515.2,7.17,14.9,146.4208243,261.3882863,25
1942,0,77,906,5,924,868.3,763.9,650.2,515.2,7.12,14.9,146.9740634,260.4466859,25
1944,0,77,906,5,924,870.4,763.9,650.2,515.3,7.05,14.9,145.1612903,259.1397849,25
1946,0,77,906,5,924.1,870.4,763.9,650.2,515.3,7.09,14.9,140.1869159,259.8849748,25
1948,0,77,906,5,924.3,870.4,763.9,649.1,515.3,7.28,14.9,133.3819242,263.483965,25
1950,0,77,906,5,924.7,870.2,763.9,649.1,515.3,7.29,14.9,130.1969365,263.6761488,25
1952,0,77,906,5,925,870.2,763.8,649.1,515.3,7.24,14.9,124.2732558,262.7180233,26
1954,0,77,906,5,924.8,870.2,763.8,648.1,515.3,7.13,14.9,117.8803172,260.6344629,26
1956,0,77,906,5,924.8,870.2,763.8,648.1,515.5,7.11,14.9,112.3110151,260.2591793,26
1958,0,77,906,5,924.8,863.8,760.8,648.1,515.5,7.16,15,110.5491329,261.199422,26
1960,0,77,906,5,924.7,863.8,760.8,648.3,515.5,7.19,15,108.6169442,261.7668356,26
1962,0,77,906,5,924.7,863.8,760.8,648.3,516.3,7.17,15,108.4598698,261.3882863,26
1964,0,77,906,5,924.6,870,765.5,648.3,516.3,7.16,15,107.2976879,261.199422,26
1966,0,77,906,5,924.6,870,765.5,648.1,516.3,7.34,15.1,108.7115666,264.6412884,26
1968,0,77,906,5,924.7,870,765.5,648.1,516.5,7.57,15,111.6902457,269.1734922,26
1970,0,77,906,5,924.7,864.3,765.5,648.1,516.5,7.67,15,112.528132,271.1927982,26
1972,0,77,906,5,924.8,864.3,761.9,648,516.5,7.71,15,113.9954853,272.0090293,26
1974,0,77,906,5,924.8,864.3,761.9,648,518,7.51,15,112.3054114,266.864344,26
1976,0,77,906,5,924.7,870.4,761.9,648,518,7.25,15,112.3636364,261.8181818,26
1978,0,77,906,5,924.7,870.4,764.5,647.2,518,7.22,15,115.3846154,260.1596517,25
1980,0,77,906,5,924.6,870.4,764.5,647.2,517.3,7.2,15,120.6521739,259.7826087,25
1982,0,77,906,5,924.8,865.3,764.5,647.2,517.3,7.07,15,124.9102656,257.3582197,25
1984,0,77,906,5,924.9,865.3,766,648,517.3,6.77,15,128.601546,250.8784259,25
1986,0,77,906,5,925,865.3,766,648,518.8,6.72,15.1,130.2521008,250,25
1988,0,77,906,5,925.1,865.3,766,648,518.8,6.76,15.1,131.6713483,250.7022472,25
1990,0,77,906,5,924.9,865.3,763.5,648,518.8,7.01,15,134.0243031,256.2544675,25
1992,0,77,906,5,924.7,865.3,763.5,649.1,518.7,7.13,15,134.1023792,258.4715213,25
1994,0,77,906,5,924.4,873,763.5,649.1,518.7,7.23,15.1,131.8082789,260.3485839,25
1996,0,77,906,5,924.2,873,764.4,649.1,518.7,7.35,15.1,127.4725275,262.6373626,26
1998,0,77,906,5,924.2,873,764.4,650,518.8,7.42,15.1,124.8159057,263.9911635,26
2000,0,77,906,5,924.2,871,764.4,650,518.8,7.51,15.1,118.97702,266.864344,26
2002,0,77,906,5,924.3,871,764.3,650,518.8,7.35,15.1,108.7912088,263.7362637,26
2004,0,77,906,5,924.6,871,764.3,650,518.8,7.09,15.1,104.6010065,258.8066139,26
2006,0,77,906,5,924.8,868.3,764.3,650,520,6.97,15.1,102.637206,256.593015,26
2008,0,77,906,5,924.8,868.3,764.3,650,520,6.9,15.2,103.1914894,255.3191489,26
2010,0,77,906,5,924.6,868.3,764.3,649.8,520,7.06,15.1,107.6040172,258.2496413,26
2012,0,77,906,5,924.4,871,764.3,649.8,519,7.28,15.1,113.7026239,262.3906706,26
2014,0,77,906,5,924.4,871,765,649.8,519,7.34,15,116.398243,262.4450952,26
2016,0,77,906,5,924.3,871,765,650,519,7.2,15,117.3913043,259.7826087,26
2018,0,77,906,5,924.5,875.5,765,650,519.1,6.97,15,120.8125445,254.4547398,26
2020,0,77,906,5,924.7,875.5,763,650,519.1,6.95,15,132.3843416,253.024911,25
2022,0,77,906,5,924.6,875.5,763,650,519.1,6.94,15.1,145.0924609,252.8449502,25
2024,0,77,906,5,924.3,875.5,763,650,520,6.89,15.1,155.2090716,253.0120482,25
2026,0,77,906,5,924.3,877.2,765,650,520,6.86,15.2,157.0014144,252.4752475,25
2028,0,77,906,5,924.3,877.2,765,648.7,520,6.92,15.2,157.6704545,253.5511364,25
2030,0,77,906,5,923.9,877.2,765,648.7,518.7,7.08,15.2,154.0948276,256.4655172,25
2032,0,77,906,5,923.5,872,762.5,648.7,518.7,7.21,15.1,146.8455402,258.8832487,25
2034,0,77,906,5,923.4,872,762.5,648.7,518.7,7.23,15.1,142.7015251,260.3485839,25
2036,0,77,906,5,923.1,872,762.5,648.7,518.6,7.26,15.1,133.1877729,260.9170306,26
2038,0,77,906,5,923.1,879.7,762.5,648.7,518.6,7.27,15.2,124.5447924,261.1070648,26
2040,0,77,906,5,923,879.7,768,650,518.6,7.31,15.2,119.4302411,261.8699781,26
2042,0,77,906,5,922.9,879.7,768,650,518.4,7.33,15.2,114.1185077,262.253109,26
2044,0,77,906,5,923.1,873.6,768,650,518.4,7.21,15.2,109.862219,259.9709935,26
2046,0,77,906,5,923.3,873.6,767.1,650,518.4,6.97,15.1,109.0520314,255.5238774,27
2048,0,77,906,5,923.3,873.6,767.1,650,518.4,6.98,15.2,113.4094151,255.7061341,26
2050,0,77,906,5,922.9,874.6,767.1,650,518.4,7.18,15.1,120.4775687,259.406657,26
2052,0,77,906,5,922.8,874.6,767.1,650.2,518.4,7.37,15,129.8606016,263.0227439,26
2054,0,77,906,5,922.9,874.6,767.1,650.2,520.5,7.4,15,132.3529412,263.6029412,26
2056,0,77,906,5,923.1,875.7,767.1,650.2,520.5,7.21,15,132.7048586,259.9709935,26
2058,0,77,906,5,923.4,875.7,772.6,650.5,520.5,7.02,15,131.9742489,256.4377682,26
2060,0,77,906,5,923.7,875.7,772.6,650.5,520.3,6.96,15.1,132.4786325,255.3418803,26
2062,0,77,906,5,923.9,874.1,772.6,650.5,520.3,6.94,15.1,136.5576102,254.9786629,26
2064,0,77,906,5,924.1,874.1,770.5,650.5,520.3,6.93,15.1,140.7249467,254.7974414,26
2066,0,77,906,5,924.1,874.1,770.5,648,520.2,6.88,15.1,144.4759207,254.9575071,26
2068,0,77,906,5,923.9,872.6,770.5,648,520.2,6.87,15.1,144.373673,254.7770701,26
2070,0,77,906,5,923.7,872.6,772.1,648,520.2,6.9,15.1,142.5531915,255.3191489,26
2072,0,77,906,5,924.1,872.6,772.1,647.3,519.4,7.03,15.1,140.658554,258.7687903,26
2074,0,77,906,5,924.4,866.9,772.1,647.3,519.4,7.14,15.1,135.2813853,260.8225108,26
2076,0,77,906,5,924.2,866.9,768.5,647.3,519.4,7.01,15.1,129.7355254,258.3988563,26
2078,0,77,906,5,924.1,866.9,768.5,648.6,519.4,6.76,15.2,124.2977528,253.8623596,26
2080,0,77,906,5,923.9,874.6,768.5,648.6,519.3,6.65,15.2,123.3449477,251.9163763,26
2082,0,77,906,5,923.9,874.6,769.5,648.6,519.3,6.62,15.3,129.3463143,251.3908206,26
2084,0,77,906,5,924.2,874.6,769.5,649.6,519.3,6.78,15.3,137.1308017,253.164557,26
2086,0,77,906,5,924.5,876.7,769.5,649.6,519.4,6.94,15.3,144.0256046,256.0455192,26
2088,0,77,906,5,925,876.7,768.6,649.6,519.4,6.97,15.3,145.4027085,256.593015,26
2090,0,77,906,5,925,876.7,768.6,649.7,519.4,7.04,15.3,146.1318052,257.8796562,26
2092,0,77,906,5,924.8,873.6,768.6,649.7,520.3,7.11,15.3,144.7084233,259.1792657,26
2094,0,77,906,5,924.8,873.6,766,649.7,520.3,7.16,15.3,139.8121387,260.1156069,26
2096,0,77,906,5,924.8,873.6,766,650.6,520.3,7.14,15.3,138.5281385,259.7402597,26
2098,0,77,906,5,924.8,873.6,766,650.6,519.2,6.91,15.3,132.0085167,255.5003549,26
2100,0,77,906,5,924.8,872.1,769.1,650.6,519.2,6.63,15.4,126.3048017,250.5219207,27
2102,0,77,906,5,924.8,872.1,769.1,650.8,519.2,6.42,15.5,128.600823,245.8847737,27
2104,0,77,906,5,924.9,872.1,769.1,650.8,519.2,6.53,15.5,137.8714582,247.7539737,26
2106,0,77,906,5,925.2,872.2,771.1,650.8,519.2,6.7,15.5,150,250.6993007,26
2108,0,77,906,5,925.2,872.2,771.1,650.7,519.2,6.77,15.5,153.9002108,251.9325369,26
2110,0,77,906,5,925.1,872.2,771.1,650.7,519.2,6.97,15.4,161.4397719,255.5238774,25
2112,0,77,906,5,925.1,871.1,767.5,650.7,519.2,7.13,15.4,160.0576784,258.4715213,25
2114,0,77,906,5,925.3,871.1,767.5,650.4,519.2,7.32,15.4,156.7982456,263.1578947,26
2116,0,77,906,5,925.3,871.1,767.5,650.4,518.3,7.36,15.4,152.8592375,262.829912,26
2118,0,77,906,5,925.3,868.5,767.5,650.4,518.3,7.31,15.3,143.5354273,261.8699781,26
2120,0,77,906,5,925,868.5,767.4,650,518.3,6.96,15.3,128.2051282,255.3418803,26
2122,0,77,906,5,924.7,868.5,767.4,650,518.2,6.76,15.3,123.244382,252.8089888,26
2124,0,77,906,5,924.6,864.4,767.4,650,518.2,6.7,15.4,122.7272727,251.7482517,26
2126,0,77,906,5,924.7,864.4,765.1,650,518.2,6.66,15.4,125.5230126,251.0460251,26
2128,0,77,906,5,924.7,864.4,765.1,650,518,6.7,15.3,130.0699301,251.7482517,26
2130,0,77,906,5,924.5,872.1,765.1,650,518,6.9,15.3,135.106383,256.3829787,26
2132,0,77,906,5,924.1,872.1,769.1,648.2,518,7.01,15.3,136.1686919,258.3988563,26
2134,0,77,906,5,923.9,872.1,769.1,648.2,516.7,7.24,15.3,135.1744186,262.7180233,26
2136,0,77,906,5,923.9,873.1,769.1,648.2,516.7,7.43,15.2,132.6455416,266.3964628,26
2138,0,77,906,5,924,873.1,768.1,647.6,516.7,7.44,15.2,125,266.5929204,26
2140,0,77,906,5,923.9,873.1,768.1,647.6,516.7,7.22,15.2,116.4731495,262.3367199,27
2142,0,77,906,5,923.9,873.3,768.1,647.6,516.7,6.95,15.2,112.0996441,257.2953737,27
2144,0,77,906,5,923.8,873.3,768,647.6,516.7,6.83,15.2,110.0917431,255.1164432,27
2146,0,77,906,5,923.9,873.3,768,648.2,517.5,6.59,15.3,112.4219292,250.8674532,27
2148,0,77,906,5,924,870.1,768,648.2,517.5,6.52,15.3,117.058011,250.6906077,27
2150,0,77,906,5,923.9,870.1,767.7,648.2,517.5,6.54,15.3,122.406639,251.0373444,26
2152,0,77,906,5,923.9,870.1,767.7,649.2,517.5,6.61,15.3,125.0868659,252.2585129,26
2154,0,77,906,5,923.7,864.9,767.7,649.2,517.5,6.82,15.3,130.112835,255.9943583,26
2156,0,77,906,5,923.6,864.9,766.6,649.2,517.5,7.08,15.3,133.6206897,260.7758621,26
2158,0,77,906,5,923.2,864.9,766.6,649.1,517.6,7.24,15.2,131.9040698,264.8982558,26
2160,0,77,906,5,923.1,870.5,766.6,649.1,517.6,7.23,15.2,129.6296296,264.7058824,26
2162,0,77,906,5,923.1,870.5,766.6,649.1,517.6,7.16,15.2,123.5549133,263.367052,27
2164,0,77,906,5,923.1,870.5,766.6,649.2,517.6,7.14,15.3,117.965368,262.987013,27
2166,0,77,906,5,923.2,866.9,766.6,649.2,517.6,7.19,15.3,110.7892831,263.9391745,27
2168,0,77,906,5,923.5,866.9,764.1,649.2,517.6,7.15,15.2,108.3032491,263.1768953,27
2170,0,77,906,5,923.9,866.9,764.1,649.3,517.6,7.07,15.2,106.6044508,261.6654702,27
2172,0,77,906,5,924,873.6,764.1,649.3,517.7,6.77,15.2,103.3028812,256.148981,27
2174,0,77,906,5,923.8,873.6,768.1,649.3,517.7,6.61,15.2,104.2390549,253.3009034,27
2176,0,77,906,5,923.8,873.6,768.1,649.7,517.7,6.58,15.1,107.1428571,252.7739251,27
2178,0,77,906,5,924.1,872.1,768.1,649.7,517.7,6.62,15.1,109.527121,253.4770515,27
2180,0,77,906,5,924.3,872.1,766.1,649.7,517.7,6.66,15.2,111.9246862,254.1841004,27
2182,0,77,906,5,924.3,872.1,766.1,650,517.7,6.77,15.2,113.8439916,256.148981,27
2184,0,77,906,5,923.8,869.6,766.1,650,518.6,6.89,15.3,114.8121899,258.3274274,27
2186,0,77,906,5,923.2,869.6,767.1,650,518.6,7.08,15.3,114.2241379,262.9310345,27
2188,0,77,906,5,923.1,869.6,767.1,651.3,518.6,7.12,15.3,113.4726225,263.6887608,27
2190,0,77,906,5,923.4,868.1,767.1,651.3,517.5,7.13,15.3,111.3914924,263.8788753,27
2192,0,77,906,5,923.3,868.1,765.6,651.3,517.5,7.07,15.3,109.8348887,262.7422828,27
2194,0,77,906,5,923.4,868.1,765.6,650.2,517.5,7.05,15.4,108.6021505,262.3655914,27
2196,0,77,906,5,923.4,868.1,765.6,650.2,516.3,7.13,15.4,109.2285508,263.8788753,27
2198,0,77,906,5,923.1,875.2,763,650.2,516.3,7.17,15.4,109.5444685,264.6420824,27
2200,0,77,906,5,922.9,875.2,763,650.2,516.3,7.18,15.2,109.6237337,264.8335745,27
2202,0,77,906,5,923.1,875.2,763,650.2,518,7.09,15.2,108.91445,263.1200575,27
2204,0,77,906,5,922.9,880.8,764.6,650.2,518,7.05,15.2,109.6774194,262.3655914,27
2206,0,77,906,5,922.6,880.8,764.6,651,518,7.14,15.2,112.5541126,264.0692641,27
2208,0,77,906,5,922.8,880.8,764.6,651,517.7,7.22,15.1,114.2960813,265.6023222,27
2210,0,77,906,5,923.1,880.8,766.1,651,517.7,7.37,15.1,117.7549523,268.5253118,27
2212,0,77,906,5,923.1,880.8,766.1,651,517.7,7.26,15.1,118.9956332,266.3755459,27
2214,0,77,906,5,922.9,880.8,766.1,651,517.7,7.04,15.1,117.1203438,262.1776504,27
2216,0,77,906,5,922.6,873.2,766.1,651,517.7,6.94,15.1,115.2204836,260.3129445,27
2218,0,77,906,5,922.5,873.2,766,650.8,517.7,6.87,15.1,114.6496815,259.0233546,27
2220,0,77,906,5,922.6,873.2,766,650.8,517.5,6.92,15.1,116.1221591,258.8778409,27
2222,0,77,906,5,922.9,871.6,766,650.8,517.5,7.06,15.1,118.3644189,261.4777618,27
2224,0,77,906,5,922.9,871.6,766,650.1,517.5,7.09,15.2,118.6196981,262.0416966,27
2226,0,77,906,5,922.5,871.6,766,650.1,517.6,7.15,15.2,119.133574,263.1768953,27
2228,0,77,906,5,922.2,875.7,766,650.1,517.6,7.35,15.1,119.7802198,267.032967,27
2230,0,77,906,5,922.2,875.7,766,650.7,517.6,7.52,15.1,119.0652819,271.5133531,27
2232,0,77,906,5,922.3,875.7,766,650.7,517.7,7.67,15,118.1545386,274.5686422,27
2234,0,77,906,5,922.7,867.5,766,650.7,517.7,7.76,15,114.4259819,276.4350453,27
2236,0,77,906,5,922.5,867.5,766.1,650.8,517.7,7.81,14.9,113.7225171,277.4829416,27
2238,0,77,906,5,922.3,867.5,766.1,650.8,517.7,7.94,14.9,109.1117917,281.3935681,27
2240,0,77,906,5,922.2,872.2,766.1,650.8,517.7,7.97,14.8,107.0606293,282.0414428,27
2242,0,77,906,5,922.1,872.2,764.6,650.8,517.7,7.87,14.7,102.8179741,279.893374,27
2244,0,77,906,5,922.2,872.2,764.6,650.8,517.4,7.79,14.7,101.0598032,278.1983346,27
2246,0,77,906,5,922.3,878.3,764.6,650.8,517.4,7.57,14.6,96.05361132,273.641102,27
2248,0,77,906,5,922.3,878.3,764.6,650.8,517.4,7.33,14.6,93.26993416,269.9341624,27
2250,0,77,906,5,922.1,878.3,764.6,650.8,516.5,7.13,14.6,93.00648882,266.0418169,27
2252,0,77,906,5,921.8,871.6,764.6,650.8,516.5,6.99,14.6,92.07708779,263.3832976,27
2254,0,77,906,5,921.9,871.6,762.1,650.8,516.5,6.93,14.6,92.75053305,262.2601279,27
2256,0,77,906,5,921.9,871.6,762.1,651.8,518.6,6.99,14.7,96.35974304,263.3832976,27
2258,0,77,906,5,921.8,877.2,762.1,651.8,518.6,7.15,14.7,100.7220217,266.4259928,27
2260,0,77,906,5,922.1,877.2,763.6,651.8,518.6,7.35,14.8,104.3956044,270.3296703,27
2262,0,77,906,5,922.4,877.2,763.6,649.6,518.7,7.5,14.8,106.6666667,273.3333333,27
2264,0,77,906,5,922.4,873.2,763.6,649.6,518.7,7.52,14.8,107.9376855,273.7388724,27
2266,0,77,906,5,922.3,873.2,763.8,649.6,518.7,7.47,14.8,106.4301552,272.7272727,27
2268,0,77,906,5,921.9,873.2,763.8,648.8,520.6,7.49,14.8,107.6980015,273.1310141,27
2270,0,77,906,5,921.9,872.1,763.8,648.8,520.6,7.67,14.8,111.4028507,276.8192048,27
2272,0,77,906,5,922.1,872.1,764.7,648.8,520.6,7.77,14.8,113.3786848,278.9115646,27
2274,0,77,906,5,921.9,872.1,764.7,647.5,520.6,7.92,14.7,116.9724771,280.9633028,27
2276,0,77,906,5,921.6,871.9,764.7,647.5,519.8,7.82,14.6,116.0849772,277.693475,27
2278,0,77,906,5,921.4,871.9,769.7,647.5,519.8,7.73,14.6,115.2976639,275.810098,27
2280,0,77,906,5,920.8,871.9,769.7,649.7,519.8,7.6,14.5,115.2985075,273.1343284,27
2282,0,77,906,5,920.5,864.5,769.7,649.7,518.7,7.61,14.5,118.7453323,272.2180732,27
2284,0,77,906,5,920.2,864.5,765.6,649.7,518.7,7.77,14.5,125.8503401,275.5102041,27
2286,0,77,906,5,920.1,864.5,765.6,650,518.7,7.85,14.5,128.8973384,277.1863118,26
2288,0,77,906,5,920.3,873.3,765.6,650,518.6,7.87,14.5,129.0936786,277.6085301,26
2290,0,77,906,5,920.4,873.3,769.1,650,518.6,7.96,14.5,128.8343558,279.5245399,26
2292,0,77,906,5,920.6,873.3,769.1,649.8,518.6,8.15,14.5,127.2373541,283.6575875,26
2294,0,77,906,5,921.1,873.3,769.1,649.8,517.5,8.16,14.4,122.6635514,283.8785047,27
2296,0,77,906,5,921.3,874.3,766.6,649.8,517.5,8.02,14.4,119.0292758,280.816641,27
2298,0,77,906,5,920.9,874.3,766.6,649.8,517.5,7.82,14.4,119.4992413,276.5553869,27
2300,0,77,906,5,920.7,874.3,766.6,649.8,517.6,7.76,14.4,121.223565,275.3021148,27
2302,0,77,906,5,920.9,868.1,764.1,649.8,517.6,7.8,14.4,134.0909091,276.1363636,27
2304,0,77,906,5,921,868.1,764.1,649.6,517.6,7.87,14.4,141.6603199,277.6085301,27
2306,0,77,906,5,921.1,868.1,764.1,649.6,517.7,7.85,14.4,143.7262357,277.1863118,27
2308,0,77,906,5,921.2,867.9,763.9,649.6,517.7,7.69,14.4,141.9984974,273.8542449,26
2310,0,77,906,5,921.3,867.9,763.9,650.8,517.7,7.48,14.4,136.464497,269.6005917,26
2312,0,77,906,5,921.4,867.9,763.9,650.8,517,7.35,14.4,128.5714286,267.032967,27
2314,0,77,906,5,921.1,867.9,763.8,650.8,517,7.34,14.4,126.2811127,266.8374817,27
2316,0,77,906,5,921,867.9,763.8,649.9,517,7.31,14.4,122.7173119,266.2527392,27
2318,0,77,906,5,920.8,867.9,763.8,649.9,516.3,7.19,14.5,119.4786387,262.8530051,27
2320,0,77,906,5,920.7,871.6,763.8,649.9,516.3,7.07,14.6,121.6798277,260.5886576,27
2322,0,77,906,5,920.7,871.6,764.6,650,516.3,7.14,14.7,126.6233766,261.9047619,27
2324,0,77,906,5,920.9,871.6,764.6,650,516.3,7.29,14.7,133.4792123,264.7702407,27
2326,0,77,906,5,921,869.1,764.6,650,516.3,7.33,14.7,137.1616679,265.544989,27
2328,0,77,906,5,920.9,869.1,762.6,651.1,516.3,7.26,14.7,139.7379913,264.1921397,27
2330,0,77,906,5,920.7,869.1,762.6,651.1,517.5,7.12,14.8,137.2478386,261.5273775,27
2332,0,77,906,5,920.4,873.7,762.6,651.1,517.5,7.04,14.9,134.3123209,261.1031519,27
2334,0,77,906,5,920.1,873.7,764.1,651.1,517.5,7.04,14.9,134.3123209,260.0286533,27
2336,0,77,906,5,919.8,873.7,764.1,651.1,517.3,7.05,14.9,133.3333333,260.2150538,27
2338,0,77,906,5,919.6,872.2,764.1,651.1,517.3,7.04,14.9,131.0888252,260.0286533,27
2340,0,77,906,5,919.7,872.2,764,651.1,517.3,7.04,14.9,127.8653295,261.1031519,27
2342,0,77,906,5,919.4,872.2,764,651.1,517.2,7.09,14.9,127.2465852,262.0416966,27
2344,0,77,906,5,919.3,874.7,764,651.1,517.2,7.27,14.9,127.822287,265.4770575,27
2346,0,77,906,5,919.3,874.7,765.7,651.1,517.2,7.47,14.9,127.4944568,269.4013304,27
2348,0,77,906,5,919,874.7,765.7,649.8,516.3,7.44,14.9,122.7876106,268.8053097,27
2350,0,77,906,5,919.1,872.2,765.7,649.8,516.3,7.22,14.9,117.5616836,264.5137881,27
2352,0,77,906,5,918.8,872.2,765.8,649.8,516.3,7.04,15,113.8968481,261.1031519,27
2354,0,77,906,5,918.7,872.2,765.8,649.7,515.7,7.03,15,113.8153185,260.9162491,27
2356,0,77,906,5,918.8,873.8,765.8,649.7,515.7,7.27,15,117.9898034,264.3845594,27
2358,0,77,906,5,919,873.8,765.1,649.7,515.7,7.49,15,122.1317543,268.6898594,27
2360,0,77,906,5,918.9,873.8,765.1,647.1,516.3,7.55,14.9,124.9070632,269.8884758,27
2362,0,77,906,5,919.1,869.6,765.1,647.1,516.3,7.52,14.9,123.5163205,269.2878338,27
2364,0,77,906,5,919.4,869.6,766.7,647.1,516.3,7.39,14.9,122.3365173,266.7156503,27
2366,0,77,906,5,919.7,869.6,766.7,648.6,515.2,7.27,14.9,120.1747997,264.3845594,27
2368,0,77,906,5,919.7,868.1,766.7,648.6,515.2,7.23,14.8,120.9150327,263.6165577,27
2370,0,77,906,5,919.8,868.1,763.7,648.6,515.2,7.19,14.8,120.5648081,262.8530051,27
2372,0,77,906,5,919.8,868.1,763.7,649.2,515.2,7.04,14.9,119.269341,260.0286533,27
2374,0,77,906,5,919.2,875.2,763.7,649.2,516.9,6.91,14.9,118.1689141,257.6295245,27
2376,0,77,906,5,918.8,875.2,766.2,649.2,516.9,6.96,14.9,119.6581197,258.5470085,27
2378,0,77,906,5,918.7,875.2,766.2,649.3,516.9,7.03,14.9,120.2576951,259.8425197,27
2380,0,77,906,5,918.7,875.5,766.2,649.3,516.7,7.09,14.9,120.7764198,260.9633357,27
2382,0,77,906,5,918.6,875.5,766.3,649.3,516.7,6.97,14.9,118.6742694,257.6621525,27
2384,0,77,906,5,918.5,875.5,766.3,651.8,516.7,6.65,14.9,118.1184669,251.9163763,27
2386,0,77,906,5,918.5,873.7,766.3,651.8,516.5,6.55,15.1,122.4913495,250.1730104,27
2388,0,77,906,5,918.2,873.7,766.5,651.8,516.5,6.65,15.1,130.6620209,250.8710801,27
2390,0,77,906,5,918.2,873.7,766.5,650.2,516.5,6.74,15.1,135.6942496,252.454418,27
2392,0,77,906,5,918,876.9,766.5,650.2,516.5,6.92,15.2,148.0823864,256.7471591,27
2394,0,77,906,5,917.5,876.9,766.5,650.2,516.5,6.99,15.2,152.0342612,258.0299786,27
2396,0,77,906,5,917.4,876.9,766.5,651.6,516.5,7.08,15.2,150.862069,259.6982759,27
2398,0,77,906,5,917.4,869.7,766.5,651.6,517.5,7.14,15.2,149.3506494,260.8225108,27
2400,0,77,906,5,917.7,869.7,763.6,651.6,517.5,7.22,15.2,144.7750363,262.3367199,27
2402,0,77,906,5,917.7,869.7,763.6,650.3,517.5,7.15,15.1,138.6281588,261.0108303,27
2404,0,77,906,5,917.2,869.7,763.6,650.3,518.8,6.95,15.2,128.113879,257.2953737,27
2406,0,77,906,5,917,871.2,768.2,650.3,518.8,6.92,15.2,125.7102273,256.7471591,27
2408,0,77,906,5,917.2,871.2,768.2,650.8,518.8,6.99,15.2,125.267666,258.0299786,27
2410,0,77,906,5,917.4,871.2,768.2,650.8,518.8,7.13,15.2,126.5320836,260.6344629,27
2412,0,77,906,5,917.7,861.4,766.6,650.8,518.8,7.16,15.2,127.8901734,260.1156069,27
2414,0,77,906,5,917.8,861.4,766.6,650.8,518.8,7.03,15.2,127.773801,257.6950608,27
2416,0,77,906,5,917.8,861.4,766.6,650.8,520.2,6.95,15.1,129.1814947,256.227758,27
2418,0,77,906,5,918,861.3,766.9,650.8,520.2,6.95,15.1,131.316726,256.227758,27
2420,0,77,906,5,918,861.3,766.9,650.6,520.2,7.02,15.1,136.2660944,256.4377682,27
2422,0,77,906,5,917.7,861.3,766.9,650.6,519.5,6.92,15.1,137.4289773,254.6164773,27
2424,0,77,906,5,917.4,870.7,766.9,650.6,519.5,6.72,15.2,136.5546218,251.0504202,27
2426,0,77,906,5,917.8,870.7,769.3,650.5,519.5,6.65,15.3,137.9790941,249.825784,27
2428,0,77,906,5,918.3,870.7,769.3,650.5,519.4,6.64,15.3,144.1504178,248.6072423,27
2430,0,77,906,5,918.4,870.5,769.3,650.5,519.4,6.88,15.3,160.4107649,253.8951841,27
2432,0,77,906,5,918.2,870.5,765.7,649.3,519.4,6.99,15.3,167.0235546,255.888651,27
2434,0,77,906,5,917.9,870.5,765.7,649.3,518.7,7,15.2,169.2857143,256.0714286,27
2436,0,77,906,5,917.9,869.1,765.7,649.3,518.7,7.02,15.3,169.527897,256.4377682,27
2438,0,77,906,5,917.9,869.1,769.2,649.4,518.7,7.08,15.2,167.0258621,257.5431034,27
2440,0,77,906,5,917.7,869.1,769.2,649.4,518.7,7.22,15.2,163.2801161,260.1596517,27
2442,0,77,906,5,917.8,861.4,769.2,649.4,518.7,7.21,15.2,158.8107324,259.9709935,27
2444,0,77,906,5,918.2,861.4,767.7,649.4,518.7,7.17,15.2,156.1822126,259.2190889,27
2446,0,77,906,5,918.5,861.4,767.7,649.4,518.8,7.07,15.2,149.6769562,257.3582197,27
2448,0,77,906,5,918.9,866.6,767.7,649.4,518.8,7.08,15.2,141.1637931,257.5431034,27
2450,0,77,906,5,919.3,866.6,767.5,649.4,518.8,7.24,15.1,139.5348837,260.5377907,27
2452,0,77,906,5,919.2,866.6,767.5,649.3,518.8,7.41,15.1,137.9690949,263.7969095,27
2454,0,77,906,5,919.1,872.7,767.5,649.3,518.8,7.46,15,137.3707533,264.7710487,27
2456,0,77,906,5,919.1,872.7,767.5,649.3,518.8,7.5,15,133.3333333,266.6666667,27
2458,0,77,906,5,919.2,872.7,767.5,649.1,518.8,7.51,14.9,130.0963677,266.864344,27
2460,0,77,906,5,919.2,868,767.5,649.1,518.8,7.54,14.9,128.1575037,267.4591382,27
2462,0,77,906,5,919.3,868,767.3,649.1,518.8,7.53,14.9,125.8351893,267.2605791,27
2464,0,77,906,5,919.2,868,767.3,649.3,519,7.45,14.9,122.8782288,265.6826568,27
2466,0,77,906,5,919.2,868.2,767.3,649.3,519,7.27,14.9,117.9898034,263.2920612,28
2468,0,77,906,5,919.5,868.2,765.7,649.3,519,7.13,14.9,115.7173756,260.6344629,28
2470,0,77,906,5,919.7,868.2,765.7,651.3,518.3,7.17,14.9,116.0520607,261.3882863,28
2472,0,77,906,5,919.9,873.2,765.7,651.3,518.3,7.36,14.9,118.7683284,265.0293255,28
2474,0,77,906,5,920.1,873.2,764.1,651.3,518.3,7.54,14.9,121.4710253,268.5735513,28
2476,0,77,906,5,920.2,873.2,764.1,649.7,518.3,7.6,14.9,120.8955224,269.7761194,28
2478,0,77,906,5,920.6,874.7,764.1,649.7,518.4,7.55,14.9,120.4460967,268.7732342,28
2480,0,77,906,5,920.6,874.7,765.2,649.7,518.4,7.55,14.9,120.4460967,268.7732342,28
